FIELDNAME,LANGUAGE,TEXT
PMPIN,E,Plant maint.
PMPKA,D,Kalkulation
PMPKA,E,Costing
PMPKO,D,Konstruktion
PMPKO,E,Engineering
PMPRV,D,Vertrieb
PMPRV,E,Sales
PMPVS,D,HL-Konfig.
PMPVS,E,HL confign
PMSOG,D,Genehmigung
PMSOG,E,Permit
PMTVERSION,D,Version
PMTVERSION,E,Version
PMT_OFFICE,D,Payment Office
PMT_OFFICE,E,Payment Office
PM_OBJTY,D,Objekttyp
PM_OBJTY,E,Object Type
PNALT,D,Alte Personalnummer
PNALT,E,Prev. Personnel No.
PNETENDD,D,Ende
PNETENDD,E,Finish
PNETENDT,D,Ende
PNETENDT,E,Finish
PNETSTARTD,D,Start
PNETSTARTD,E,Start
PNETSTARTT,D,Start
PNETSTARTT,E,Start
PNLKN,D,KnotenNr
PNLKN,E,Node number
PNOTA,E,Note to Payee Has Been Changed Manually
PODAT,D,LEB Datum
PODAT,E,POD date
PODKZ,D,LEB relevant
PODKZ,E,POD-relevant
PODKZB,D,LEB relevant
PODKZB,E,POD-relevant
PODREL,D,LEB-Rel. EK/VK
PODREL,E,POD rel. RC/SC
PODTG,D,LEB Zeitfenster
PODTG,E,POD timeframe
POHF_TYPE,D,Belegtyp
POHF_TYPE,E,Document Category
POINT,E,Measuring Point
POINTER1,D,Pointer 1
POINTER1,E,Pointer 1
POINTER2,D,Pointer 1
POINTER2,E,Pointer 1
POINTER3,D,Pointer 1
POINTER3,E,Pointer 1
POKEN,E,Item Indicator
POKLA,E,Item Classification for Online Check Printing
POL_ID,D,Bestelllistenpos.Nr
POL_ID,E,Order List Item No.
POM,E,Processing operational month
POOLK,D,Poolkapazität
POOLK,E,Pooled cap.
POPER,D,Buchungsper.
POPER,E,Posting period
POPTS,D,Optionssatz
POPTS,E,Option Rate
POS,E,Sequence Number of Allocation Document
POSAG,E,Note to Payee Has Been Changed Manually
POSAR,D,Positionsart
POSAR,E,Item type
POSEX,D,Bestellposition
POSEX,E,PO item
POSEX_E,D,Bestellposition
POSEX_E,E,PO item
POSID,D,PSP-Element
POSID,E,WBS Element
POSID_EDIT,D,PSP-Element
POSID_EDIT,E,WBS Element
POSID_EXT,D,PSP-Element
POSID_EXT,E,WBS Element
POSITION_NUMBER,D,Position
POSITION_NUMBER,E,Item
POSITION_TEXT,D,Text zur Position
POSITION_TEXT,E,Text for item
POSITION_TYPE,D,Positionstyp
POSITION_TYPE,E,Item category
POSKI,D,Kurzident.
POSKI,E,Short ID
POSN2,D,Position
POSN2,E,Item
POSNE,D,Positione
POSNE,E,Items
POSNN,D,Folgeposition
POSNN,E,Subsequent item
POSNR,D,Position
POSNR,E,WBS Element
POSNR_1,D,Position
POSNR_1,E,Item
POSNR_EXT,D,PositionsNr
POSNR_EXT,E,Item Number
POSNR_PP,D,Posnr.
POSNR_PP,E,Item Number
POSNR_RMA,D,Position
POSNR_RMA,E,Item
POSNV,D,Position
POSNV,E,Item
POSNV_RMA,D,Position
POSNV_RMA,E,Item
POSPA,D,Partnerposition
POSPA,E,Partner item
POST,D,Led. buchen
POST,E,Post to ledger
POST1,D,Bezeichnung
POST1,E,Description
POST1_1,D,Bezeichnung
POST1_1,E,Description
POSTALAREA,D,Zustellbezirk
POSTALAREA,E,Delivery Dist.
POSTING_CHANGE,D,WBWKZ
POSTING_CHANGE,E,WBWKZ
POSTING_DATE,D,Buchungsdatum
POSTING_DATE,E,Posting Date
POSTING_NUMBER,D,Belegnummer intern
POSTING_NUMBER,E,Internal doc. number
POSTP,D,Positionstyp
POSTP,E,Item Category
POSTU,D,Bezeichnung
POSTU,E,Description
POSTU_1,D,Bezeichnung
POSTU_1,E,Description
POSTY,D,Positionstyp
POSTY,E,Item category
POSTYPEN,D,Positionstypen
POSTYPEN,E,Item categories
POST_CODE1,D,Postleitzahl
POST_CODE1,E,Postal Code
POST_CODE2,D,PLZ Postfach
POST_CODE2,E,PO box post cde
POST_CODE3,D,PLZ Firma
POST_CODE3,E,Company post cd
POTIM,D,LEB Uhrzeit
POTIM,E,Confirm. time
POTPR,D,Res. PosTyp
POTPR,E,Res. item cat.
POTX1,D,Positionstext
POTX1,E,Item Text
POTX2,D,Positionstext
POTX2,E,Item text
PO_BOX,D,Postfach
PO_BOX,E,PO Box
PO_BOX_CTY,D,PF-Land
PO_BOX_CTY,E,PO box country
PO_BOX_LOBBY,D,Postfachstation
PO_BOX_LOBBY,E,PO Box Lobby
PO_BOX_LOC,D,Postfach-Ort
PO_BOX_LOC,E,PO Box City
PO_BOX_NUM,D,PF ohne Nr.
PO_BOX_NUM,E,PO Box w/o no.
PO_BOX_REG,D,PF-Region
PO_BOX_REG,E,PO Region
PPA_EX_IND,D,PPA Exclude
PPA_EX_IND,E,PPA Exclude
PPDAT,D,Vorerfasst am
PPDAT,E,Parked On
PPDIF2,D,Realis. Diff.
PPDIF2,E,Diff.realized
PPDIF3,D,Realis. Diff.
PPDIF3,E,Diff.realized
PPDIFF,D,Realis. Diff.
PPDIFF,E,Diff.realized
PPEGUID,D,GUID
PPEGUID,E,GUID
PPERL,D,Per.lfd.Kalk
PPERL,E,Current c/e pd
PPERV,D,Per.verg.Kalk
PPERV,E,Prev. c/e per.
PPERZ,D,Per.zkft.Kalk
PPERZ,E,Fut. c/e period
PPGROUP,E,Partner process group
PPKZTLZU,D,TL-Zuordnung
PPKZTLZU,E,PL assignment
PPLAN,D,Voraussetzung
PPLAN,E,Prerequisite
PPLVERW,D,Verwendung
PPLVERW,E,Usage
PPLVERW_1,D,Planverwendung
PPLVERW_1,E,Task list usage
PPNAM,D,Vorerfasser
PPNAM,E,Parked by
PPOOL,D,Paketpool
PPOOL,E,Package pool
PPRCT,D,PartnerPrctr
PPRCT,E,Partner PC
PPRCTO,E,Partner Profit Center in Original Document
PPRCTR,D,PartnerPrctr
PPRCTR,E,Partner PC
PPRDL,D,Lfd. Periode
PPRDL,E,Current Period
PPRDV,D,Ver. Periode
PPRDV,E,Previous Period
PPRDZ,D,Buchungsperiode
PPRDZ,E,Posting Period
PPRIO,D,Priorität
PPRIO,E,Priority
PPROF,D,Planprofil
PPROF,E,Plan. profile
PPSID,D,PPS-Arbeitspl.
PPSID,E,PP work ctr
PPSIDI,D,Herk.PPS-ArbPl.
PPSIDI,E,PP WrkCtr orig.
PPSORTKEY,E,Key Field Inspection Point
PPTME,D,Vorerfaßt um
PPTME,E,Parked At
PP_BUCKET_FACT,D,Bucketfaktor
PP_BUCKET_FACT,E,Bucket Factor
PP_BUCKET_SCHEMA,D,Bucket-Schema
PP_BUCKET_SCHEMA,E,Bucket Schema
PP_DEF_BUCKETS,D,Bucket-Definit.
PP_DEF_BUCKETS,E,Bucket Definit.
PP_PDATE,D,BuchungsdatVorerf
PP_PDATE,E,Parking pst. date
PQUIT,D,Quittierung
PQUIT,E,Confirmation
PRABA,D,Preisnachlass
PRABA,E,Price reduction
PRAKN,D,Prämiennr
PRAKN,E,Premium no.
PRAKZ,D,Prämienknz
PRAKZ,E,Premium ID
PRART,D,Projektart
PRART,E,Proj.type
PRAT1,D,Produktattr. 1
PRAT1,E,Product attr.1
PRAT2,D,Produktattr. 2
PRAT2,E,Product attr.2
PRAT3,D,Produktattr. 3
PRAT3,E,Product attr.3
PRAT4,D,Produktattr. 4
PRAT4,E,Product attr.4
PRAT5,D,Produktattr. 5
PRAT5,E,Product attr.5
PRAT6,D,Produktattr. 6
PRAT6,E,Prod.attribute6
PRAT7,D,Produktattr. 7
PRAT7,E,Product attr.7
PRAT8,D,Produktattr. 8
PRAT8,E,Prod.attribute8
PRAT9,D,Produktattr. 9
PRAT9,E,Product attr.9
PRATA,D,Produktattr. 10
PRATA,E,Prd.attribute10
PRAUS,D,gleiche Klassif
PRAUS,E,Same classif
PRBAS,D,Prämienbasis
PRBAS,E,Premium base
PRBEH,D,Probezeit (Einheit)
PRBEH,E,Probationary Period (Unit)
PRBKN,D,Prüfregel für Bankkontonummer
PRBKN,E,Check rule for bank acct no.
PRBKS,D,Prüfregel für Bankschlüssel
PRBKS,E,Check rule for bank key
PRBLZ,D,Prüfregel für Bankleitzahl
PRBLZ,E,Check rule for bank number
PRBME,D,PrGrpME
PRBME,E,Prod. grp unit
PRBNAVERF,D,Probenahmeverf.
PRBNAVERF,E,Drawing proc.
PRBNAVV,D,Version
PRBNAVV,E,Version
PRBZT,D,Probezeit
PRBZT,E,Prob.Period
PRCNT,D,Zeitabst. proz.
PRCNT,E,Offset %
PRCTL,D,Profitcenter
PRCTL,E,Profit Center
PRCTR,D,Profitcenter
PRCTR,E,Profit Center
PRCTRO,E,Profit Center in Original Document
PRCTR_1,D,Profitcenter
PRCTR_1,E,Profit Center
PRDAT,D,Preisdatum
PRDAT,E,Price Date
PRDED,D,Vorwegabzug
PRDED,E,Prededuction
PRDHA,D,Produkthierar.
PRDHA,E,Prod.hierarchy
PREAR,D,DokarVorgänger
PREAR,E,Sup. doc. type
PREAS,D,Änderungsgrund
PREAS,E,Change Reason
PREDU,D,Datum
PREDU,E,Date
PREDU_1,D,Datum
PREDU_1,E,Date
PREFA,D,Präf.Art
PREFA,E,Preference type
PREFA_1,D,Präf.Art
PREFA_1,E,Preference type
PREFE,D,Präferenz
PREFE,E,Preference
PREFIX1,D,Vorsatzwort
PREFIX1,E,Prefix
PREFIX2,D,2.Vorsatzwort
PREFIX2,E,2nd prefix
PREFN,D,Präferenz-Nr.
PREFN,E,Pref.doc. no.
PREFN_1,D,Präferenz-Nr.
PREFN_1,E,Pref.doc. no.
PREFPACOD,D,Präferenzcode
PREFPACOD,E,Preference code
PREFPACOD_1,D,Präferenzcode
PREFPACOD_1,E,Preference code
PREIS,D,Preis
PREIS,E,Price
PREIS1,D,Gew. Legal
PREIS1,E,DeltaProf Legal
PREIS2,D,Gew. Legal
PREIS2,E,DeltaProf Legal
PREIS3,D,Gew. PRCTR
PREIS3,E,Delta Prof PCtr
PREIS4,D,Gew. PRCTR
PREIS4,E,Delta Prof PCtr
PREIS5,D,Preiskomp.5
PREIS5,E,Price Comp. 5
PREMS,D,Verbrauchsst.
PREMS,E,Premise
PRENC,D,Neg.Bescheinig.
PRENC,E,Exemption cert.
PREND,D,Neg.Besch.Datum
PREND,E,Iss.date of crt
PRENE,D,Lief.Erklärung
PRENE,E,Vendor decl.
PRENG,D,Lief.Erkl.Datum
PRENG,E,Vdr decl. date
PRENO,D,Neg.Besch.Nr.
PRENO,E,Exempt.cert.no.
PRENR,D,Dokument
PRENR,E,Document
PREPAY_AWKEY,E,Invoice Document Number Created for Prepayment
PREPAY_RELEVANT,D,Relev. Vorabzahlung
PREPAY_RELEVANT,E,Prepayment Relevant
PREPAY_STATUS,E,Prepayment Status
PRETL,D,DoktlVorgänger
PRETL,E,Sup. Doc. Part
PREVR,D,DokvrVorgänger
PREVR,E,Sup. doc. ver.
PREYN,D,Vorsteuer erl.
PREYN,E,Pre-tax allow.
PRE_VL_ETENS,D,Lfd. Nummer
PRE_VL_ETENS,E,Sequential No.
PRFID,D,Profilname
PRFID,E,Profile Name
PRFRE,D,Preisfindung
PRFRE,E,Price determin.
PRFRQ,D,Prüfintervall
PRFRQ,E,Insp. interval
PRGRS,D,Datumstyp
PRGRS,E,Date type
PRHOE,D,Ausst. Behörde
PRHOE,E,Iss.authority
PRHOE_1,D,Ausst. Behörde
PRHOE_1,E,Iss.authority
PRIDT,E,Print Date
PRIFB,E,Setting for Which Statuses Are Reported by Mail
PRIM_TABLE,D,Primärtab.
PRIM_TABLE,E,Primary Table
PRINTER_PROFILE,E,Description of print profile
PRIO,D,Priorität Profil
PRIO,E,Profile priority
PRIOK,D,Priorität
PRIOK,E,Priority
PRIO_PUNKTE,E,Priority Points
PRIO_REQ,D,Bedarfsprio
PRIO_REQ,E,Reqmt Priority
PRIO_URG,D,Bedarfsdringl.
PRIO_URG,E,Reqmt Urgency
PRISO,D,ISO-Code
PRISO,E,ISO code
PRISO_1,D,ISO-Code
PRISO_1,E,ISO code
PRITI,E,Print Time
PRITY,D,Priorität
PRITY,E,Priority
PRIUS,E,Print User
PRKEY,D,Primär
PRKEY,E,Primary
PRKST,D,Betrag
PRKST,E,Amount
PRKZ,D,Stets prüfen
PRKZ,E,Always check
PRLTEXTKZ,E,Insp Long Text Exists
PRNAM,E,Investment program name
PRNDT,D,Druckdatum
PRNDT,E,Print Date
PRNDT_BEFORE,D,Letzte Mahnung
PRNDT_BEFORE,E,Last Dunning
PROBEMGEH,D,ProbeME
PROBEMGEH,E,Sample unit
PROBENR,D,StichprobeNr
PROBENR,E,Sample number
PROCD,E,SAP internal product code (external interface)
PROCESS,E,Production Process
PROCNR,D,FertProzeßNr.
PROCNR,E,Prod. Proc. No.
PROCSTAT,D,Bearb.zus.
PROCSTAT,E,Proc. state
PROC_GROUP,E,Cycle Run Group
PRODA,D,Rechn. Dat.
PRODA,E,Invoice date
PRODA_1,D,Rechn. Dat.
PRODA_1,E,Invoice date
PRODDAT,D,Produktionsdat.
PRODDAT,E,Prod.dat
PRODFLOWID,D,ProdFlußID
PRODFLOWID,E,Product Flow ID
PRODH,D,Produkthierar.
PRODH,E,Prod.hierarchy
PRODNET,D,Auftragsnetz
PRODNET,E,Coll. Order
PRODPER,D,Produktionsmonat
PRODPER,E,Production Month
PRODUCTIVE,D,produktiv
PRODUCTIVE,E,Productive
PRODUCT_LO,D,Produkt
PRODUCT_LO,E,Product
PROD_ACT,D,Produktionsvorgang
PROD_ACT,E,Production activ.
PROFESSION,D,Beruf
PROFESSION,E,Profession
PROFID,D,Netzplanprofil
PROFID,E,Network profile
PROFIDNETZ,D,Profil
PROFIDNETZ,E,Profile
PROFIL_ID,D,ObjektId
PROFIL_ID,E,Object ID
PROFIL_TYP,D,Objekttyp
PROFIL_TYP,E,Object Type
PROFL,D,GGKennzProfil
PROFL,E,DGIndProfile
PROFS,D,Benutzer Profile
PROFS,E,User profiles
PROGID,D,Programmname
PROGID,E,Program Name
PROID,D,PSP-Element
PROID,E,WBS Element
PROIDI,D,Herk.PSP-Elm.
PROIDI,E,WBS elmt. orig.
PROJK,D,PSP-Element
PROJK,E,WBS Element
PROJN,D,PSP-Element
PROJN,E,WBS element
PROJN_1,D,unbenutzt
PROJN_1,E,not in use
PROLI,D,GgAbwicklProf
PROLI,E,DG mgmt profile
PRONR,D,Projektdef.
PRONR,E,Project def.
PRONU,D,Rechnungsnr.
PRONU,E,Invoice number
PRONU_1,D,Rechnungsnr.
PRONU_1,E,Invoice number
PROPERTY,E,JV Property ID
PROPMANO,D,Mandat
PROPMANO,E,Mandate
PROPMANO_1,D,Mandat
PROPMANO_1,E,Mandate
PROSA,D,Artikelsel.akt.
PROSA,E,MatDetermActive
PROTECT,D,Transp.-geschützt
PROTECT,E,Transp. Protected
PROTY,D,Prozeßtyp
PROTY,E,Process cat.
PROVG,D,Provisionsgrp.
PROVG,E,Commission grp
PROVR,D,Prov.f.Reisende
PROVR,E,Provider
PROVV,D,Prov. Vertreter
PROVV,E,Ext. commission
PROVZ,D,Region
PROVZ,E,Region
PROZESS,D,Prozeß
PROZESS,E,Process
PROZS,D,Prozent
PROZS,E,Percent
PROZST,D,Stellenanzahl
PROZST,E,No. of places
PROZSV,D,Proz. SV-Pflicht
PROZSV,E,Perc. SI compuls
PROZT,D,Anteil Ang.
PROZT,E,Share
PRPLZ,D,Prüfregel für Postleitzahl
PRPLZ,E,Check rule for postal code
PRPSK,D,Prüfregel für Postscheckkontonummer
PRPSK,E,Check rule for pst.chck acct no.
PRQ_SPREGT,D,Super-Reg.
PRQ_SPREGT,E,Super region
PRREG,D,Prüfregel
PRREG,E,Checking Rule
PRRES,D,Automat.Fix
PRRES,E,Auto fixing
PRS01,D,Preis 1
PRS01,E,Price 1
PRS01_1,D,Preis 1
PRS01_1,E,Price 1
PRS02,D,Preis 2
PRS02,E,Price 2
PRS02_1,D,Preis 2
PRS02_1,E,Price 2
PRS03,D,Preis 3
PRS03,E,Price 3
PRS03_1,D,Preis 3
PRS03_1,E,Price 3
PRSAN,D,Auf Anforderung
PRSAN,E,On request
PRSCA,D,Bewilligter Tarif
PRSCA,E,Approved Tax Scale
PRSCH,D,Staffelgruppe
PRSCH,E,Scale Group
PRSCHAERFE,D,Prüfschärfe
PRSCHAERFE,E,Insp. severity
PRSDR,D,Preisdruck
PRSDR,E,Print Price
PRSDT,D,Preisdatum
PRSDT,E,Pricing date
PRSFD,D,Preisfindung
PRSFD,E,Pricing
PRSFR,D,Preisfreigabe
PRSFR,E,Price Release
PRSKZ,D,Preis
PRSKZ,E,Price
PRSOK,D,Preisfindung
PRSOK,E,Pricing
PRSPE,D,Permanent
PRSPE,E,Permanently
PRSQU,D,Preisquelle
PRSQU,E,Price source
PRST1,D,Prüfregel für Steuercode 1
PRST1,E,Check rule for tax code 1
PRST2,D,Prüfregel für Steuercode 2
PRST2,E,Check rule for tax code 2
PRST3,D,Prüfregel für Steuerkennzeichen 3
PRST3,E,Check rule for tax code 3
PRST4,D,Prüfregel für Steuerkennzeichen 4
PRST4,E,Check rule for tax code 4
PRST5,D,Prüfregel für Steuerkennzeichen 5
PRST5,E,Check rule for tax code 5
PRSTL,D,Projektstückliste
PRSTL,E,WBS BOM
PRSTUFE,D,Prüfstufe
PRSTUFE,E,Insp. stage
PRSTUFEANF,D,Anfangsstufe
PRSTUFEANF,E,Initial stage
PRSTUFENAE,D,Nächste Stufe
PRSTUFENAE,E,Next stage
PRSTUFE_1,D,Prüfstufe
PRSTUFE_1,E,Insp. stage
PRS_CHG,E,Price Change in Entry Sheet
PRS_OBJNR,D,Auftragsabw.: ObjNr
PRS_OBJNR,E,Eng.Mgmt: Object Nr
PRS_SD_SPSNR,D,Std.-PSP-Elem.
PRS_SD_SPSNR,E,Std WBS Element
PRS_WORK_PERIOD,D,LeistPeriode
PRS_WORK_PERIOD,E,Work Period
PRTEV,D,PersRückrTiefe
PRTEV,E,Earl.pers.rec.date
PRTNR,E,Confirmation number
PRTYP,D,ProzessTyp
PRTYP,E,Process type
PRUEF,E,Indicator: Error Message for Invalid Tax Amount ?
PRUEFART,D,Prüfart
PRUEFART,E,Inspection Type
PRUEFBEMKT,E,Short Text
PRUEFDATUB,E,Inspection End Date
PRUEFDATUV,E,Inspection Start Date
PRUEFEINH,D,BasisProMg
PRUEFEINH,E,Base smpl. qty
PRUEFER,D,Prüfer
PRUEFER,E,Inspector
PRUEFLINR,D,Prüflingsnr
PRUEFLINR,E,NoOfUnitToBeIns
PRUEFLOS,D,Prüflos
PRUEFLOS,E,Inspection Lot
PRUEFQUALI,D,Prüferqualif
PRUEFQUALI,E,Inspctr qualif.
PRUEFZEITB,E,Inspection End Time
PRUEFZEITV,E,Inspection Start Time
PRUEL,D,Gültigkeit
PRUEL,E,Validity date
PRUEL_1,D,Gültigkeit
PRUEL_1,E,Validity date
PRUIN,D,USt.ID-Nummer
PRUIN,E,VAT registr.no.
PRVBE,D,ProdVersBereich
PRVBE,E,Supply Area
PRVFN,D,Preisverfahren
PRVFN,E,Pricing proc.
PRVML,E,Private miles
PRVRG,D,Prüfvorgang
PRVRG,E,Check procedure
PRWTY,D,Anbieter LArt
PRWTY,E,Provider WType
PRZ,D,Geschäftsprozeß
PRZ,E,Business Proc.
PRZ01,D,Geschäftsprozeß
PRZ01,E,Business Proc.
PRZNR,D,Geschäftsprozeß
PRZNR,E,Business Proc.
PRZNT,D,Prozent
PRZNT,E,Percent
PRZUS,D,ProduktZus
PRZUS,E,ProdComposition
PR_VERID,D,FertVersion
PR_VERID,E,Prod. Version
PSALT,D,Alt.Preissteur.
PSALT,E,Alt. price ctrl
PSAMG,D,Ausschußmng.
PSAMG,E,Scrap quantity
PSAMG_DISP,D,Ausschußmng.
PSAMG_DISP,E,Scrap quantity
PSANZ,D,PositionAnzahl
PSANZ,E,Number of Items
PSARB,D,% Arbeitsfahig.
PSARB,E,Work capacity %
PSART,E,Item type in material ledger document
PSCHEM,E,Payment term schema
PSCHL,D,Preisschlüssel
PSCHL,E,Pricing Key
PSCOPE,D,PartObjKlasse
PSCOPE,E,PartnerObjClass
PSDAT,D,Preisdatum
PSDAT,E,Pricing Date
PSEGMENT,D,Partnersegment
PSEGMENT,E,Partner Segment
PSIKZ,D,Prim/Sek/ILV
PSIKZ,E,Pri/Sec/IAA
PSKNZ,D,FixKennzeichen
PSKNZ,E,LotSzIndep.Ind.
PSKTO,D,Postscheckkonto
PSKTO,E,Postal chk acct
PSMNG,D,Menge Pos.
PSMNG,E,Item quantity
PSMNG_DISP,D,Menge Pos.
PSMNG_DISP,E,Item quantity
PSM_BUDAT,D,Buchungsdatum
PSM_BUDAT,E,Posting Date
PSM_CODE,D,PSM-Code
PSM_CODE,E,PSM code
PSNFH,E,Item Number for Production Resource/Tool
PSOAK,D,Grund
PSOAK,E,Reason
PSOBS,D,SoBeschaffung
PSOBS,E,Spec. procuremt
PSOBT,D,Buchungstag
PSOBT,E,Posting Day
PSODT,D,Geändert am
PSODT,E,Changed on
PSOFG,D,SachbearbGruppe
PSOFG,E,Processor group
PSOFN,D,Aktenzeichen
PSOFN,E,File number
PSOHS,D,Hausnummer
PSOHS,E,House number
PSOIS,D,PkVorverfahren
PSOIS,E,SLAPrepr.Proced
PSOKS,D,Region
PSOKS,E,Region
PSOMD,D,Mahndruck durchgef.
PSOMD,E,Dnning Notice Prntd
PSON1,D,Name
PSON1,E,Name
PSON2,D,Name 2
PSON2,E,Name 2
PSON3,D,Name 3
PSON3,E,Name 3
PSOO1,D,Beschreibng
PSOO1,E,Description
PSOO2,D,Beschreibng
PSOO2,E,Description
PSOO3,D,Beschreibng
PSOO3,E,Description
PSOO4,D,Beschreibng
PSOO4,E,Description
PSOO5,D,Beschreibng
PSOO5,E,Description
PSOSG,D,Stornoanlaß
PSOSG,E,Reversal reason
PSOST,D,Straße
PSOST,E,Street
PSOTL,D,Titel
PSOTL,E,Title
PSOTM,D,Geändert um
PSOTM,E,Changed at
PSOTY,D,Anordnungstyp
PSOTY,E,Request Cat.
PSOVN,D,Vorname
PSOVN,E,First Name
PSOZL,D,Ist
PSOZL,E,Actual
PSPEL,D,PSP-Element
PSPEL,E,WBS element
PSPHI,D,Lfd. Projektnr.
PSPHI,E,Current proj no
PSPHI_1,D,Lfd. Projektnr.
PSPHI_1,E,Current proj no
PSPID,D,Projektdef.
PSPID,E,Project Def.
PSPID_EDIT,D,Projektdef.
PSPID_EDIT,E,Project def.
PSPKZ,D,Produkt. los KZ
PSPKZ,E,Production lot
PSPM_INDICATOR,D,Zeigt das die Aktivitätseinplng beeinflussende PMCS-Datum an
PSPM_INDICATOR,E,Indicates PMCS date influence activity scheduling
PSPNR,D,PSP-Element
PSPNR,E,Project Definition (Internal)
PSPNR_1,D,Std.PSP-Element
PSPNR_1,E,Std.WBS element
PSPNR_LOGS,D,Numfeld(8)
PSPNR_LOGS,E,Num. field (8)
PSPRI,D,Priorität
PSPRI,E,Priority
PSP_NR,D,PSP-Element
PSP_NR,E,WBS Element
PSSKT,E,Cash Discount Deduction for the Item
PSSVA,D,Passiva
PSSVA,E,Liabilities
PSTAE,D,SAP-Entwicklungsreserve: Format CHAR Länge 4
PSTAE,E,SAP Development reserve: Format CHAR length 4
PSTAT,D,Pflegestatus
PSTAT,E,Maint. status
PSTAT_1,D,Pflegestatus
PSTAT_1,E,Maint. status
PSTAT_2,D,Pflegestatus
PSTAT_2,E,Maint. status
PSTBEG,D,FI-AA: Buchen der Abschreibungen ab Periode xy
PSTBEG,E,FI-AA: Posting depreciation as of period xy
PSTCALC,D,FI-AA: Neurechnen der Abschreibung beim Buchen
PSTCALC,E,FI-AA: New calculation of depreciation during posting
PSTEND,D,FI-AA: Buchen der Abschreibungen bis Periode xy
PSTEND,E,FI-AA: Posting depreciation up to period xy
PSTER,D,Start
PSTER,E,Start
PSTL2,D,PLZ-Postfach
PSTL2,E,PO Box PCode
PSTLZ,D,Postleitzahl
PSTLZ,E,Postal Code
PSTPER,D,FI-AA: Berechnen Abschreibungen ab Periode X
PSTPER,E,FI-AA: Depreciation calculation from period X
PSTRM,E,Earliest scheduled start date (Basic)
PSTRS,E,Latest scheduled start date (basic)
PSTRT,E,WBS element: Basic start date
PSTTX,D,Nachsteuerbeitrag s.
PSTTX,E,Start Pst-Tax Immed.
PSTUR,D,Uhrzeit
PSTUR,E,Time
PSTXT,E,Item Short Text
PSTYN,D,Nachsteuer erl.
PSTYN,E,Post-tax allow.
PSTYP,D,Positionstyp
PSTYP,E,Item Category
PSTYP_1,D,Positionstyp
PSTYP_1,E,Item Category
PSTYP_ALLOW,D,PSTYP beachten
PSTYP_ALLOW,E,Take Acc. of ItmCat.
PSTYV,D,Positionstyp
PSTYV,E,Item category
PST_PER_VAR,D,Buch.per. verwalten
PST_PER_VAR,E,Manage Postg Period
PSWBT,D,Betrag Hauptb.
PSWBT,E,G/L amount
PSWRK,D,Entnahmewerk
PSWRK,E,Issuing plant
PSWSL,D,Währung Hauptb.
PSWSL,E,G/L currency
PS_PSP_PNR,D,PSP-Element
PS_PSP_PNR,E,WBS Element
PS_PSP_PNR2,D,PSP-Element
PS_PSP_PNR2,E,WBS Element
PS_PSP_PNR_1,D,PSP-Element
PS_PSP_PNR_1,E,WBS Element
PS_SMARTFORM,D,Formularname
PS_SMARTFORM,E,Form Name
PTAMT,D,Nachsteuer Betrag
PTAMT,E,Post-Tax Amount
PTEXT,D,MAKreisbez.
PTEXT,E,Name of EE SG
PTPCT,D,Nachsteuer Prozent
PTPCT,E,Post-Tax Percentage
PTUNT,D,Nachsteuer Einheiten
PTUNT,E,Post-Tax Units
PTWTY,D,Mitarb. Nachst.
PTWTY,E,EE post-tax
PTYP,E,Original process category
PTYP_BVALT,E,Process category for procurement alt. or consuption alt.
PTYP_KAT,E,Process category for category determination
PTYP_PROC,E,Process category of the process
PTZUO,D,Mgr-Reise
PTZUO,E,EE Grp Travel
PUFFN,E,Follow-up float in days
PUFFP,D,Freier Puffer
PUFFP,E,Free float
PUFFR,D,Freier Puffer
PUFFR,E,Free float
PUFGP,D,Gesamtpuffer
PUFGP,E,Total float
PUFGS,D,Gesamtpuffer
PUFGS,E,Total float
PUNB1,D,Pause unbezahlt
PUNB1,E,Unpaid break
PUNB2,D,Pause unbezahlt
PUNB2,E,Unpaid break
PUNB3,D,Pause unbezahlt
PUNB3,E,Unpaid break
PUNB4,D,Pause unbezahlt
PUNB4,E,Unpaid break
PUNEI,D,Punkteeinheit
PUNEI,E,Points unit
PURP_CODE,E,SEPA Purpose Code: Classification of a Payment/Debit Memo
PUSER,E,Entered by
PUT_BACK,D,HerausLoeKz
PUT_BACK,E,Put-Back ID
PVERW,D,Verwendung
PVERW,E,Usage
PVKSM,D,Kundenschema PV
PVKSM,E,PP cust. proc.
PVMSO,D,Sortierung PV
PVMSO,E,PP sorting
PVPRS_NEW,D,Per. VPreis
PVPRS_NEW,E,Per. unit price
PVPRS_OLD,D,Per. VPreis
PVPRS_OLD,E,Per. unit price
PVQUI,D,Quittierung
PVQUI,E,Confirmation
PVS_FOCUS,D,GUID
PVS_FOCUS,E,GUID
PVZKN,D,Zähler
PVZKN,E,Counter
PWERK,D,Planungswerk
PWERK,E,Planning plant
PWFR,E,Points score for on-time delivery
PWHIE,D,Proj.währung
PWHIE,E,Proj.currency
PWPOS,D,Währung
PWPOS,E,Currency
PWWE,E,Points score for quality of services
PYAMT,D,Betrag Zahlw
PYAMT,E,Pmnt/c amnt
PYBASDAT,E,Payt. Bas Date
PYBASNO,E,Payt. Bas No.
PYBASTYP,E,Payt. Bas Type
PYCUR,D,Zahlwährung
PYCUR,E,Payment cur.
PYIBAN,D,IBAN
PYIBAN,E,IBAN
PYMTKEY,E,Payt/Prop Key
PYORD,E,Payment Order
